id,obstimeJST,type,geometry
nowc_20240816000000_20240816000000_liden_0,2024-08-16 08:55:57.240,1,POINT (129.32 32.314)
nowc_20240816000000_20240816000000_liden_1,2024-08-16 08:56:15.210,0,POINT (139.016 32.311)
nowc_20240816000000_20240816000000_liden_2,2024-08-16 08:57:05.600,0,POINT (138.789 31.765)
nowc_20240816000000_20240816000000_liden_3,2024-08-16 08:58:01.680,0,POINT (138.8 31.767)
nowc_20240816000000_20240816000000_liden_4,2024-08-16 08:59:16.150,0,POINT (129.342 32.287)
nowc_20240816000000_20240816000000_liden_5,2024-08-16 08:59:16.650,1,POINT (128.536 33.468)
nowc_20240816000000_20240816000000_liden_6,2024-08-16 08:55:15.880,4,POINT (126.824 33.821)
nowc_20240816000000_20240816000000_liden_7,2024-08-16 08:55:27.630,4,POINT (129.301 32.329)
nowc_20240816000000_20240816000000_liden_8,2024-08-16 08:55:55.750,4,POINT (134.805 24.026)
nowc_20240816000000_20240816000000_liden_9,2024-08-16 08:55:57.260,4,POINT (129.317 32.298)
nowc_20240816000000_20240816000000_liden_10,2024-08-16 08:56:00.860,4,POINT (134.066 23.731)
nowc_20240816000000_20240816000000_liden_11,2024-08-16 08:56:04.540,4,POINT (124.301 32.046)
nowc_20240816000000_20240816000000_liden_12,2024-08-16 08:56:25.290,4,POINT (134.027 23.75)
nowc_20240816000000_20240816000000_liden_13,2024-08-16 08:56:50.750,4,POINT (134.036 23.74)
nowc_20240816000000_20240816000000_liden_14,2024-08-16 08:57:09.500,4,POINT (138.94 31.677)
nowc_20240816000000_20240816000000_liden_15,2024-08-16 08:57:14.820,4,POINT (126.824 33.821)
nowc_20240816000000_20240816000000_liden_16,2024-08-16 08:57:15.600,4,POINT (134.094 23.713)
nowc_20240816000000_20240816000000_liden_17,2024-08-16 08:57:49.800,4,POINT (133.995 23.76)
nowc_20240816000000_20240816000000_liden_18,2024-08-16 08:58:01.210,4,POINT (129.306 32.279)
nowc_20240816000000_20240816000000_liden_19,2024-08-16 08:58:01.710,4,POINT (138.802 31.762)
nowc_20240816000000_20240816000000_liden_20,2024-08-16 08:58:18.240,4,POINT (133.325 22.371)
nowc_20240816000000_20240816000000_liden_21,2024-08-16 08:58:20.710,4,POINT (134.03 23.745)
nowc_20240816000000_20240816000000_liden_22,2024-08-16 08:58:36.870,4,POINT (126.307 32.191)
nowc_20240816000000_20240816000000_liden_23,2024-08-16 08:58:59.100,4,POINT (126.739 33.859)
nowc_20240816000000_20240816000000_liden_24,2024-08-16 08:58:59.180,4,POINT (126.452 34.018)
nowc_20240816000000_20240816000000_liden_25,2024-08-16 08:58:59.260,4,POINT (126.774 33.843)
nowc_20240816000000_20240816000000_liden_26,2024-08-16 08:59:15.900,4,POINT (134.816 24.141)
nowc_20240816000000_20240816000000_liden_27,2024-08-16 08:59:16.240,4,POINT (129.308 32.332)
nowc_20240816000000_20240816000000_liden_28,2024-08-16 08:59:55.070,4,POINT (133.317 22.38)
nowc_20240816002000_20240816002000_liden_0,2024-08-16 09:16:44.400000,0,POINT (139.358 32.058)
nowc_20240816002000_20240816002000_liden_1,2024-08-16 09:17:43.050000,0,POINT (134.749 24.005)
nowc_20240816002000_20240816002000_liden_2,2024-08-16 09:17:59.860000,0,POINT (139.207 32.156)
nowc_20240816002000_20240816002000_liden_3,2024-08-16 09:18:53.870000,1,POINT (139.047 31.644)
nowc_20240816002000_20240816002000_liden_4,2024-08-16 09:15:19.570000,4,POINT (125.717 32.177)
nowc_20240816002000_20240816002000_liden_5,2024-08-16 09:15:28.220000,4,POINT (125.752 32.171)
nowc_20240816002000_20240816002000_liden_6,2024-08-16 09:15:28.220000,4,POINT (125.754 32.247)
nowc_20240816002000_20240816002000_liden_7,2024-08-16 09:15:38.470000,4,POINT (134.033 23.855)
nowc_20240816002000_20240816002000_liden_8,2024-08-16 09:15:57.500000,4,POINT (126.561 33.76)
nowc_20240816002000_20240816002000_liden_9,2024-08-16 09:16:00.260000,4,POINT (125.544 32.225)
nowc_20240816002000_20240816002000_liden_10,2024-08-16 09:16:14.680000,4,POINT (134.049 23.814)
nowc_20240816002000_20240816002000_liden_11,2024-08-16 09:16:22.750000,4,POINT (126.342 33.785)
nowc_20240816002000_20240816002000_liden_12,2024-08-16 09:16:44.400000,4,POINT (139.363 32.052)
nowc_20240816002000_20240816002000_liden_13,2024-08-16 09:17:20.020000,4,POINT (125.292 31.472)
nowc_20240816002000_20240816002000_liden_14,2024-08-16 09:17:21.860000,4,POINT (133.269 22.42)
nowc_20240816002000_20240816002000_liden_15,2024-08-16 09:17:29.080000,4,POINT (125.688 32.218)
nowc_20240816002000_20240816002000_liden_16,2024-08-16 09:17:45.150000,4,POINT (126.339 33.804)
nowc_20240816002000_20240816002000_liden_17,2024-08-16 09:18:07,4,POINT (134.051 23.813)
nowc_20240816002000_20240816002000_liden_18,2024-08-16 09:18:07.590000,4,POINT (125.713 32.159)
nowc_20240816002000_20240816002000_liden_19,2024-08-16 09:18:36.160000,4,POINT (125.38 31.591)
nowc_20240816002000_20240816002000_liden_20,2024-08-16 09:18:48.960000,4,POINT (125.736 32.161)
nowc_20240816002000_20240816002000_liden_21,2024-08-16 09:19:06.850000,4,POINT (134.051 23.812)
nowc_20240816002000_20240816002000_liden_22,2024-08-16 09:19:06.910000,4,POINT (135.012 22.765)
nowc_20240816002000_20240816002000_liden_23,2024-08-16 09:19:17.340000,4,POINT (126.334 33.783)
nowc_20240816002000_20240816002000_liden_24,2024-08-16 09:19:20.090000,4,POINT (125.575 32.279)
nowc_20240816002000_20240816002000_liden_25,2024-08-16 09:19:32.550000,4,POINT (125.317 31.564)
nowc_20240816002000_20240816002000_liden_26,2024-08-16 09:19:32.610000,4,POINT (125.027 31.635)
nowc_20240816002000_20240816002000_liden_27,2024-08-16 09:19:32.700000,4,POINT (125.326 31.552)
nowc_20240816002000_20240816002000_liden_28,2024-08-16 09:19:33.010000,4,POINT (125.269 31.597)
nowc_20240816003000_20240816003000_liden_0,2024-08-16 09:25:49.640000,0,POINT (139.171 32.164)
nowc_20240816003000_20240816003000_liden_1,2024-08-16 09:26:52.540000,0,POINT (139.365 32.04)
nowc_20240816003000_20240816003000_liden_2,2024-08-16 09:27:25.670000,1,POINT (142.725 34.924)
nowc_20240816003000_20240816003000_liden_3,2024-08-16 09:27:54.800000,0,POINT (126.833 33.823)
nowc_20240816003000_20240816003000_liden_4,2024-08-16 09:28:04.390000,0,POINT (139.47 31.97)
nowc_20240816003000_20240816003000_liden_5,2024-08-16 09:28:05.720000,0,POINT (139.222 32.115)
nowc_20240816003000_20240816003000_liden_6,2024-08-16 09:29:12.770000,0,POINT (139.235 32.144)
nowc_20240816003000_20240816003000_liden_7,2024-08-16 09:25:09.790000,4,POINT (139.369 31.981)
nowc_20240816003000_20240816003000_liden_8,2024-08-16 09:25:11.120000,4,POINT (126.265 33.852)
nowc_20240816003000_20240816003000_liden_9,2024-08-16 09:25:34.530000,4,POINT (139.612 31.689)
nowc_20240816003000_20240816003000_liden_10,2024-08-16 09:25:54.660000,4,POINT (139.058 31.629)
nowc_20240816003000_20240816003000_liden_11,2024-08-16 09:26:10.220000,4,POINT (134.959 22.772)
nowc_20240816003000_20240816003000_liden_12,2024-08-16 09:26:16.170000,4,POINT (125.598 32.22)
nowc_20240816003000_20240816003000_liden_13,2024-08-16 09:26:23.130000,4,POINT (133.002 22.442)
nowc_20240816003000_20240816003000_liden_14,2024-08-16 09:26:25.200000,4,POINT (139.199 31.441)
nowc_20240816003000_20240816003000_liden_15,2024-08-16 09:26:29.010000,4,POINT (134.084 23.91)
