id,obstimeJST,type,geometry
nowc_20240823001000_20240823001000_liden_0,2024-08-23 09:05:10.420,0,POINT (130.384 34.54)
nowc_20240823001000_20240823001000_liden_1,2024-08-23 09:05:16.340,0,POINT (131.228 27.276)
nowc_20240823001000_20240823001000_liden_2,2024-08-23 09:05:23.750,0,POINT (131.045 27.219)
nowc_20240823001000_20240823001000_liden_3,2024-08-23 09:05:27.620,0,POINT (131.048 27.19)
nowc_20240823001000_20240823001000_liden_4,2024-08-23 09:05:36.230,1,POINT (129.628 33.958)
nowc_20240823001000_20240823001000_liden_5,2024-08-23 09:05:36.240,0,POINT (129.55 34.014)
nowc_20240823001000_20240823001000_liden_6,2024-08-23 09:06:04.340,0,POINT (131.038 27.219)
nowc_20240823001000_20240823001000_liden_7,2024-08-23 09:06:06.620,0,POINT (131.032 27.162)
nowc_20240823001000_20240823001000_liden_8,2024-08-23 09:06:20.390,1,POINT (129.675 33.995)
nowc_20240823001000_20240823001000_liden_9,2024-08-23 09:06:36.670,0,POINT (130.416 34.463)
nowc_20240823001000_20240823001000_liden_10,2024-08-23 09:06:42.170,1,POINT (131.248 27.195)
nowc_20240823001000_20240823001000_liden_11,2024-08-23 09:07:06.930,0,POINT (131.142 27.209)
nowc_20240823001000_20240823001000_liden_12,2024-08-23 09:07:06.990,1,POINT (131.05 27.211)
nowc_20240823001000_20240823001000_liden_13,2024-08-23 09:07:07.960,1,POINT (131.009 27.175)
nowc_20240823001000_20240823001000_liden_14,2024-08-23 09:07:12.310,1,POINT (129.586 33.99)
nowc_20240823001000_20240823001000_liden_15,2024-08-23 09:07:29.830,1,POINT (130.401 34.529)
nowc_20240823001000_20240823001000_liden_16,2024-08-23 09:08:04.380,1,POINT (131.058 27.169)
nowc_20240823001000_20240823001000_liden_17,2024-08-23 09:08:16.800,0,POINT (131.02 27.157)
nowc_20240823001000_20240823001000_liden_18,2024-08-23 09:08:39.730,0,POINT (131.009 27.147)
nowc_20240823001000_20240823001000_liden_19,2024-08-23 09:08:56.380,1,POINT (129.664 33.961)
nowc_20240823001000_20240823001000_liden_20,2024-08-23 09:08:58.920,1,POINT (130.981 27.189)
nowc_20240823001000_20240823001000_liden_21,2024-08-23 09:09:12.920,0,POINT (129.61 33.968)
nowc_20240823001000_20240823001000_liden_22,2024-08-23 09:09:32.440,1,POINT (129.209 33.466)
nowc_20240823001000_20240823001000_liden_23,2024-08-23 09:09:32.440,1,POINT (129.115 33.479)
nowc_20240823001000_20240823001000_liden_24,2024-08-23 09:09:50.360,1,POINT (130.392 34.518)
nowc_20240823001000_20240823001000_liden_25,2024-08-23 09:05:28.110,4,POINT (131.05 27.189)
nowc_20240823001000_20240823001000_liden_26,2024-08-23 09:05:32.810,4,POINT (131.317 27.162)
nowc_20240823001000_20240823001000_liden_27,2024-08-23 09:05:33.020,4,POINT (131.085 27.21)
nowc_20240823001000_20240823001000_liden_28,2024-08-23 09:05:33.090,4,POINT (131.197 27.083)
nowc_20240823001000_20240823001000_liden_29,2024-08-23 09:05:33.090,4,POINT (131.296 27.113)
nowc_20240823001000_20240823001000_liden_30,2024-08-23 09:05:33.140,4,POINT (131.067 27.198)
nowc_20240823001000_20240823001000_liden_31,2024-08-23 09:05:33.210,4,POINT (131.295 27.113)
nowc_20240823001000_20240823001000_liden_32,2024-08-23 09:05:33.300,4,POINT (131.536 27.418)
nowc_20240823001000_20240823001000_liden_33,2024-08-23 09:05:33.440,4,POINT (131.298 27.111)
nowc_20240823001000_20240823001000_liden_34,2024-08-23 09:05:33.730,4,POINT (131.079 27.193)
nowc_20240823001000_20240823001000_liden_35,2024-08-23 09:05:58.390,4,POINT (130.381 34.513)
nowc_20240823001000_20240823001000_liden_36,2024-08-23 09:06:06.650,4,POINT (131.103 27.18)
nowc_20240823001000_20240823001000_liden_37,2024-08-23 09:06:20.390,4,POINT (129.646 34.017)
nowc_20240823001000_20240823001000_liden_38,2024-08-23 09:06:23.940,4,POINT (131.086 27.225)
nowc_20240823001000_20240823001000_liden_39,2024-08-23 09:06:35.350,4,POINT (131.02 27.252)
nowc_20240823001000_20240823001000_liden_40,2024-08-23 09:06:36.610,4,POINT (130.405 34.554)
nowc_20240823001000_20240823001000_liden_41,2024-08-23 09:06:46.340,4,POINT (131.065 27.183)
nowc_20240823001000_20240823001000_liden_42,2024-08-23 09:07:06.860,4,POINT (131.097 27.206)
nowc_20240823001000_20240823001000_liden_43,2024-08-23 09:07:07.470,4,POINT (131.098 27.229)
nowc_20240823001000_20240823001000_liden_44,2024-08-23 09:07:11.990,4,POINT (129.545 34.041)
nowc_20240823001000_20240823001000_liden_45,2024-08-23 09:07:11.990,4,POINT (129.639 33.972)
