id,obstimeJST,type,geometry
nowc_20240818000500_20240818000500_liden_0,2024-08-18 09:00:08.180,0,POINT (124.026 23.783)
nowc_20240818000500_20240818000500_liden_1,2024-08-18 09:00:08.440,0,POINT (124.02 23.881)
nowc_20240818000500_20240818000500_liden_2,2024-08-18 09:00:18.320,0,POINT (138.652 35.008)
nowc_20240818000500_20240818000500_liden_3,2024-08-18 09:00:25.300,1,POINT (132.555 28.368)
nowc_20240818000500_20240818000500_liden_4,2024-08-18 09:01:16.930,0,POINT (138.648 34.986)
nowc_20240818000500_20240818000500_liden_5,2024-08-18 09:01:59.660,0,POINT (138.671 35.004)
nowc_20240818000500_20240818000500_liden_6,2024-08-18 09:02:14.920,1,POINT (141.822 35.17)
nowc_20240818000500_20240818000500_liden_7,2024-08-18 09:02:18.730,0,POINT (124.073 23.892)
nowc_20240818000500_20240818000500_liden_8,2024-08-18 09:03:01.420,1,POINT (141.799 35.189)
nowc_20240818000500_20240818000500_liden_9,2024-08-18 09:04:04.150,0,POINT (141.043 35.203)
nowc_20240818000500_20240818000500_liden_10,2024-08-18 09:04:09.780,0,POINT (125.374 32.734)
nowc_20240818000500_20240818000500_liden_11,2024-08-18 09:04:20.710,0,POINT (124.051 23.775)
nowc_20240818000500_20240818000500_liden_12,2024-08-18 09:04:20.730,0,POINT (124.043 23.858)
nowc_20240818000500_20240818000500_liden_13,2024-08-18 09:04:53.200,0,POINT (138.644 35.001)
nowc_20240818000500_20240818000500_liden_14,2024-08-18 09:00:05.860,4,POINT (125.096 31.9)
nowc_20240818000500_20240818000500_liden_15,2024-08-18 09:00:16.180,4,POINT (125.43 32.698)
nowc_20240818000500_20240818000500_liden_16,2024-08-18 09:00:17.450,4,POINT (137.627 30.292)
nowc_20240818000500_20240818000500_liden_17,2024-08-18 09:00:46.830,4,POINT (125.084 31.911)
nowc_20240818000500_20240818000500_liden_18,2024-08-18 09:00:46.880,4,POINT (124.934 32.014)
nowc_20240818000500_20240818000500_liden_19,2024-08-18 09:00:47.250,4,POINT (125.045 31.931)
nowc_20240818000500_20240818000500_liden_20,2024-08-18 09:00:51.900,4,POINT (125.286 32.766)
nowc_20240818000500_20240818000500_liden_21,2024-08-18 09:01:19.230,4,POINT (125.16 31.954)
nowc_20240818000500_20240818000500_liden_22,2024-08-18 09:01:19.310,4,POINT (125.257 32.049)
nowc_20240818000500_20240818000500_liden_23,2024-08-18 09:01:19.370,4,POINT (125.149 31.959)
nowc_20240818000500_20240818000500_liden_24,2024-08-18 09:01:42.170,4,POINT (123.51 23.071)
nowc_20240818000500_20240818000500_liden_25,2024-08-18 09:01:50.840,4,POINT (137.692 30.263)
nowc_20240818000500_20240818000500_liden_26,2024-08-18 09:02:07.820,4,POINT (125.428 32.72)
nowc_20240818000500_20240818000500_liden_27,2024-08-18 09:02:08.070,4,POINT (125.248 32.837)
nowc_20240818000500_20240818000500_liden_28,2024-08-18 09:02:12.680,4,POINT (125.079 31.931)
nowc_20240818000500_20240818000500_liden_29,2024-08-18 09:03:01.440,4,POINT (141.785 35.199)
nowc_20240818000500_20240818000500_liden_30,2024-08-18 09:03:16.580,4,POINT (123.545 22.996)
nowc_20240818000500_20240818000500_liden_31,2024-08-18 09:03:45.500,4,POINT (137.702 30.266)
nowc_20240818000500_20240818000500_liden_32,2024-08-18 09:04:09.780,4,POINT (125.422 32.708)
nowc_20240818000500_20240818000500_liden_33,2024-08-18 09:04:14.900,4,POINT (141.817 35.172)
nowc_20240818000500_20240818000500_liden_34,2024-08-18 09:04:20.760,4,POINT (123.976 23.756)
nowc_20240818000500_20240818000500_liden_35,2024-08-18 09:04:21.070,4,POINT (124.03 23.848)
nowc_20240818000500_20240818000500_liden_36,2024-08-18 09:04:35.610,4,POINT (125.085 31.951)
nowc_20240818000500_20240818000500_liden_37,2024-08-18 09:04:35.760,4,POINT (125.002 32.04)
nowc_20240818002000_20240818002000_liden_0,2024-08-18 09:16:05.360000,0,POINT (132.493 31.623)
nowc_20240818002000_20240818002000_liden_1,2024-08-18 09:16:46.640000,1,POINT (141.026 35.185)
nowc_20240818002000_20240818002000_liden_2,2024-08-18 09:16:46.640000,1,POINT (141.148 35.125)
nowc_20240818002000_20240818002000_liden_3,2024-08-18 09:16:46.920000,0,POINT (141.022 35.187)
nowc_20240818002000_20240818002000_liden_4,2024-08-18 09:17:34.770000,0,POINT (141.816 35.191)
nowc_20240818002000_20240818002000_liden_5,2024-08-18 09:17:54.190000,0,POINT (132.52 31.639)
