id,obstimeJST,type,geometry
nowc_20240830001000_20240830001000_liden_0,2024-08-30 09:06:29.670,0,POINT (129.71 26.26)
nowc_20240830001000_20240830001000_liden_1,2024-08-30 09:06:08.440,4,POINT (133.723 27.694)
nowc_20240830001000_20240830001000_liden_2,2024-08-30 09:06:51.640,4,POINT (133.723 27.697)
nowc_20240830001000_20240830001000_liden_3,2024-08-30 09:07:42.540,4,POINT (133.737 27.67)
nowc_20240830001000_20240830001000_liden_4,2024-08-30 09:08:28.900,4,POINT (133.065 21.498)
nowc_20240830001000_20240830001000_liden_5,2024-08-30 09:08:45.650,4,POINT (133.744 27.668)
nowc_20240830001000_20240830001000_liden_6,2024-08-30 09:09:38.910,4,POINT (133.731 27.702)
nowc_20240830001000_20240830001000_liden_7,2024-08-30 09:09:54.090,4,POINT (129.747 26.286)
nowc_20240830002500_20240830002500_liden_0,2024-08-30 09:22:38.600000,4,POINT (136.664 29.384)
nowc_20240830002500_20240830002500_liden_1,2024-08-30 09:23:19.920000,4,POINT (123.814 19.726)
nowc_20240830002500_20240830002500_liden_2,2024-08-30 09:23:49.860000,4,POINT (136.674 29.373)
nowc_20240830002500_20240830002500_liden_3,2024-08-30 09:23:49.990000,4,POINT (136.735 29.234)
nowc_20240830002500_20240830002500_liden_4,2024-08-30 09:23:49.990000,4,POINT (136.68 29.37)
