id,obstimeJST,type,geometry
nowc_20240910001000_20240910001000_liden_0,2024-09-10 09:05:02.740,1,POINT (136.489 34.427)
nowc_20240910001000_20240910001000_liden_1,2024-09-10 09:08:21.590,0,POINT (125.294 28.162)
nowc_20240910001000_20240910001000_liden_2,2024-09-10 09:09:05.730,0,POINT (129.076 30.254)
nowc_20240910001000_20240910001000_liden_3,2024-09-10 09:09:31.080,1,POINT (136.489 34.453)
nowc_20240910001000_20240910001000_liden_4,2024-09-10 09:05:02.750,4,POINT (136.493 34.439)
nowc_20240910001000_20240910001000_liden_5,2024-09-10 09:05:30.780,4,POINT (123.696 30.077)
nowc_20240910001000_20240910001000_liden_6,2024-09-10 09:05:54.530,4,POINT (123.658 30.075)
nowc_20240910001000_20240910001000_liden_7,2024-09-10 09:06:05.930,4,POINT (123.673 30.069)
nowc_20240910001000_20240910001000_liden_8,2024-09-10 09:06:09.470,4,POINT (125.301 28.148)
nowc_20240910001000_20240910001000_liden_9,2024-09-10 09:07:13.270,4,POINT (129.03 30.248)
nowc_20240910001000_20240910001000_liden_10,2024-09-10 09:07:35.920,4,POINT (125.28 28.133)
nowc_20240910001000_20240910001000_liden_11,2024-09-10 09:07:46.920,4,POINT (123.658 30.073)
nowc_20240910001000_20240910001000_liden_12,2024-09-10 09:07:47.470,4,POINT (123.656 30.074)
nowc_20240910001000_20240910001000_liden_13,2024-09-10 09:08:19.350,4,POINT (123.679 30.058)
nowc_20240910001000_20240910001000_liden_14,2024-09-10 09:09:04.720,4,POINT (123.726 30.191)
nowc_20240910001000_20240910001000_liden_15,2024-09-10 09:09:04.980,4,POINT (123.672 30.236)
nowc_20240910001000_20240910001000_liden_16,2024-09-10 09:09:05.730,4,POINT (129.024 30.263)
nowc_20240910001000_20240910001000_liden_17,2024-09-10 09:09:21.630,4,POINT (125.289 28.168)
nowc_20240910001000_20240910001000_liden_18,2024-09-10 09:09:31.080,4,POINT (136.492 34.439)
nowc_20240910001000_20240910001000_liden_19,2024-09-10 09:09:31.300,4,POINT (136.476 34.504)
nowc_20240910001000_20240910001000_liden_20,2024-09-10 09:09:33.640,4,POINT (123.631 30.077)
nowc_20240910002500_20240910002500_liden_0,2024-09-10 09:21:19.230000,1,POINT (124.025 29.471)
nowc_20240910002500_20240910002500_liden_1,2024-09-10 09:20:36.310000,4,POINT (125.259 28.234)
nowc_20240910002500_20240910002500_liden_2,2024-09-10 09:20:55.330000,4,POINT (123.989 30.484)
nowc_20240910002500_20240910002500_liden_3,2024-09-10 09:21:19.240000,4,POINT (124.027 29.456)
nowc_20240910002500_20240910002500_liden_4,2024-09-10 09:21:20.760000,4,POINT (136.902 34.337)
nowc_20240910002500_20240910002500_liden_5,2024-09-10 09:21:20.810000,4,POINT (136.861 34.236)
nowc_20240910002500_20240910002500_liden_6,2024-09-10 09:21:20.880000,4,POINT (136.95 34.38)
nowc_20240910002500_20240910002500_liden_7,2024-09-10 09:22:47.510000,4,POINT (128.787 30.353)
nowc_20240910002500_20240910002500_liden_8,2024-09-10 09:23:41.440000,4,POINT (125.248 28.393)
nowc_20240910002500_20240910002500_liden_9,2024-09-10 09:24:23.920000,4,POINT (123.183 29.961)
nowc_20240910002500_20240910002500_liden_10,2024-09-10 09:24:42.110000,4,POINT (123.576 30.009)
nowc_20240910002500_20240910002500_liden_11,2024-09-10 09:24:42.440000,4,POINT (123.58 30.11)
nowc_20240910003500_20240910003500_liden_0,2024-09-10 09:30:37.150000,0,POINT (125.121 28.271)
nowc_20240910003500_20240910003500_liden_1,2024-09-10 09:33:05.420000,0,POINT (125.12 28.281)
nowc_20240910003500_20240910003500_liden_2,2024-09-10 09:33:44.380000,0,POINT (125.075 28.324)
nowc_20240910003500_20240910003500_liden_3,2024-09-10 09:34:39.070000,1,POINT (128.71 30.368)
nowc_20240910003500_20240910003500_liden_4,2024-09-10 09:30:37.150000,4,POINT (125.124 28.24)
nowc_20240910003500_20240910003500_liden_5,2024-09-10 09:31:10.920000,4,POINT (125.049 28.231)
nowc_20240910003500_20240910003500_liden_6,2024-09-10 09:31:33.640000,4,POINT (124.372 29.974)
nowc_20240910003500_20240910003500_liden_7,2024-09-10 09:33:05.420000,4,POINT (125.124 28.27)
nowc_20240910003500_20240910003500_liden_8,2024-09-10 09:33:44.340000,4,POINT (125.104 28.254)
nowc_20240910004500_20240910004500_liden_0,2024-09-10 09:40:54.660000,0,POINT (128.676 30.414)
nowc_20240910004500_20240910004500_liden_1,2024-09-10 09:44:49.440000,0,POINT (127.119 28.64)
nowc_20240910004500_20240910004500_liden_2,2024-09-10 09:40:09.570000,4,POINT (124.193 29.494)
nowc_20240910004500_20240910004500_liden_3,2024-09-10 09:40:12.720000,4,POINT (125.146 28.463)
nowc_20240910004500_20240910004500_liden_4,2024-09-10 09:40:16.700000,4,POINT (123.082 29.926)
nowc_20240910004500_20240910004500_liden_5,2024-09-10 09:41:13.480000,4,POINT (124.748 30.013)
nowc_20240910004500_20240910004500_liden_6,2024-09-10 09:41:20.830000,4,POINT (123.125 29.901)
nowc_20240910004500_20240910004500_liden_7,2024-09-10 09:41:27.440000,4,POINT (124.178 29.495)
nowc_20240910004500_20240910004500_liden_8,2024-09-10 09:41:27.780000,4,POINT (124.252 29.472)
nowc_20240910004500_20240910004500_liden_9,2024-09-10 09:42:01.630000,4,POINT (124.197 29.41)
